"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,         570,      0.6273507404,       -1.84710575,      -1.909811554,                 0,      -4.642600265
          0,           0,         571,      0.6176488228,      -1.857028134,      -1.907852504,                 0,      -4.648637811
          0,           0,         572,      0.6075752165,      -1.866769895,      -1.905238946,                 0,       -4.65464741
          0,           0,         573,      0.5971690348,      -1.876227871,      -1.902067815,                 0,      -4.660608295
          0,           0,         574,       0.586477238,      -1.885290909,      -1.898437529,                 0,      -4.666497795
          0,           0,         575,      0.5755558192,      -1.893841767,      -1.894444849,                 0,      -4.672291062
          0,           0,         576,      0.5644710413,       -1.90175984,      -1.890182339,                 0,      -4.677960807
          0,           0,         577,      0.5533006558,      -1.908924739,      -1.885736476,                 0,      -4.683477067
          0,           0,         578,      0.5421349993,      -1.915220613,      -1.881186362,                 0,      -4.688807033
          0,           0,         579,      0.5310778208,      -1.920541024,      -1.876602979,                 0,      -4.693914962
          0,           0,         580,      0.5202466443,      -1.924794029,      -1.872048876,                 0,      -4.698762222
          0,           0,         581,      0.5097724284,      -1.927907016,      -1.867578208,                 0,      -4.703307501
          0,           0,         582,      0.4997982534,      -1.929830796,      -1.863237021,                 0,      -4.707507208
          0,           0,         583,      0.4904767698,      -1.930542484,      -1.859063719,                 0,      -4.711316115
          0,           0,         584,      0.4819661983,      -1.930046801,      -1.855089631,                 0,      -4.714688229
          0,           0,         585,      0.4744247976,      -1.928375643,      -1.851339641,                 0,      -4.717577932
          0,           0,         586,      0.4680039221,      -1.925585971,      -1.847832844,                 0,      -4.719941342
          0,           0,         587,      0.4628400646,      -1.921756314,      -1.844583187,                 0,      -4.721737859
          0,           0,         588,      0.4590465652,      -1.916982284,      -1.841600103,                 0,      -4.722931841
          0,           0,         589,      0.4567059014,      -1.911371637,      -1.838889104,                 0,      -4.723494289
          0,           0,         590,      0.4558635658,       -1.90503933,      -1.836452342,                 0,      -4.723404447
          0,           0,         591,      0.4565244237,      -1.898102989,      -1.834289135,                 0,      -4.722651198
          0,           0,         592,      0.4586521179,      -1.890679046,      -1.832396453,                 0,      -4.721234121
          0,           0,         593,      0.4621716193,      -1.882879682,      -1.830769371,                 0,      -4.719164134
          0,           0,         594,      0.4669745235,      -1.874810615,      -1.829401486,                 0,      -4.716463661
          0,           0,         595,      0.4729263013,      -1.866569658,      -1.828285304,                 0,      -4.713166283
          0,           0,         596,       0.479874515,      -1.858245951,        -1.8274126,                 0,       -4.70931593
          0,           0,         597,      0.4876570276,      -1.849919724,      -1.826774742,                 0,      -4.704965657
          0,           0,         598,      0.4961094221,      -1.841662467,       -1.82636299,                 0,      -4.700176114
          0,           0,         599,      0.5050711227,      -1.833537373,      -1.826168766,                 0,       -4.69501382
          0,           0,         600,      0.5143899969,      -1.825599963,      -1.826183892,                 0,       -4.68954937
          0,           0,         601,      0.5239254518,      -1.817898807,      -1.826400792,                 0,      -4.683855668
          0,           0,         602,      0.5335501934,       -1.81047627,      -1.826812663,                 0,      -4.678006296
          0,           0,         603,      0.5431509032,      -1.803369265,      -1.827413604,                 0,      -4.672074062
          0,           0,         604,      0.5526281023,       -1.79660996,      -1.828198705,                 0,      -4.666129794
          0,           0,         605,       0.561895456,      -1.790226428,       -1.82916411,                 0,      -4.660241373
          0,           0,         606,      0.5708787353,      -1.784243252,      -1.830307035,                 0,      -4.654473022
          0,           0,         607,      0.5795146013,      -1.778682041,      -1.831625726,                 0,      -4.648884806
          0,           0,         608,      0.5877493324,      -1.773561891,      -1.833119383,                 0,       -4.64353233
          0,           0,         609,      0.5955375706,      -1.768899788,      -1.834788027,                 0,      -4.638466607
          0,           0,         610,      0.6028411417,      -1.764710946,      -1.836632342,                 0,      -4.633734056
          0,           0,         611,      0.6096279767,      -1.761009101,      -1.838653469,                 0,      -4.629376603
          0,           0,         612,      0.6158711498,      -1.757806755,      -1.840852766,                 0,      -4.625431859
          0,           0,         613,      0.6215480328,      -1.755115375,      -1.843231537,                 0,      -4.621933335
          0,           0,         614,      0.6266395628,      -1.752945565,      -1.845790721,                 0,      -4.618910685
          0,           0,         615,      0.6311296145,      -1.751307193,      -1.848530564,                 0,       -4.61638996
          0,           0,         616,      0.6350044662,      -1.750209495,       -1.85145026,                 0,      -4.614393852
          0,           0,         617,      0.6382523497,       -1.74966115,      -1.854547582,                 0,      -4.612941917
          0,           0,         618,      0.6408630738,      -1.749670325,      -1.857818491,                 0,      -4.612050781
          0,           0,         619,       0.642827712,      -1.750244701,      -1.861256747,                 0,      -4.611734308
          0,           0,         620,      0.6441383461,      -1.751391471,       -1.86485352,                 0,      -4.612003733
          0,           0,         621,      0.6447878609,      -1.753117313,      -1.868597013,                 0,      -4.612867753
          0,           0,         622,      0.6447697819,      -1.755428333,      -1.872472105,                 0,       -4.61433257
          0,           0,         623,      0.6440781555,      -1.758329981,      -1.876460032,                 0,      -4.616401886
          0,           0,         624,      0.6427074673,      -1.761826931,       -1.88053812,                 0,      -4.619076847
          0,           0,         625,      0.6406525975,      -1.765922916,      -1.884679588,                 0,      -4.622355919
          0,           0,         626,      0.6379088154,      -1.770620529,      -1.888853447,                 0,      -4.626234712
          0,           0,         627,      0.6344718134,      -1.775920955,      -1.893024515,                 0,      -4.630705727
          0,           0,         628,      0.6303377841,      -1.781823645,      -1.897153576,                 0,      -4.635758037
          0,           0,         629,      0.6255035477,      -1.788325918,      -1.901197716,                 0,      -4.641376888
          0,           0,         630,       0.619966735,      -1.795422465,      -1.905110852,                 0,       -4.64754322
          0,           0,         631,      0.6137260377,      -1.803104752,      -1.908844478,                 0,      -4.654233109
          0,           0,         632,      0.6067815389,      -1.811360304,       -1.91234863,                 0,      -4.661417123
          0,           0,         633,      0.5991351389,      -1.820171843,       -1.91557308,                 0,      -4.669059618
          0,           0,         634,      0.5907910979,      -1.829516278,      -1.918468715,                 0,      -4.677117962
          0,           0,         635,      0.5817567172,      -1.839363516,      -1.920989075,                 0,      -4.685541741
          0,           0,         636,      0.5720431891,      -1.849675107,      -1.923091977,                 0,      -4.694271969
          0,           0,         637,      0.5616666458,      -1.860402709,      -1.924741142,                 0,      -4.703240363
          0,           0,         638,       0.550649442,      -1.871486408,      -1.925907721,                 0,      -4.712368774
          0,           0,         639,      0.5390217081,      -1.882852947,      -1.926571629,                 0,      -4.721568864
          0,           0,         640,      0.5268232039,      -1.894413961,      -1.926722571,                 0,      -4.730742171
          0,           0,         641,      0.5141054955,       -1.90606436,      -1.926360694,                 0,      -4.739780695
          0,           0,         642,       0.500934454,      -1.917681113,      -1.925496814,                 0,      -4.748568167
          0,           0,         643,      0.4873930366,      -1.929122708,      -1.924152179,                 0,       -4.75698213
          0,           0,         644,      0.4735842462,      -1.940229684,      -1.922357824,                 0,      -4.764896926
          0,           0,         645,      0.4596340716,      -1.950826657,      -1.920153539,                 0,      -4.772187611
          0,           0,         646,      0.4456940793,      -1.960726257,      -1.917586565,                 0,      -4.778734666
          0,           0,         647,      0.4319431641,      -1.969735262,      -1.914710084,                 0,      -4.784429275
          0,           0,         648,      0.4185877873,      -1.977662986,      -1.911581634,                 0,      -4.789178774
          0,           0,         649,      0.4058598793,      -1.984331583,      -1.908261535,                 0,      -4.792911734
          0,           0,         650,      0.3940115363,      -1.989587437,      -1.904811397,                 0,      -4.795582148
          0,           0,         651,      0.3833057998,      -1.993312381,       -1.90129279,                 0,      -4.797172193
          0,           0,         652,      0.3740032688,      -1.995433183,      -1.897766098,                 0,      -4.797693212
          0,           0,         653,       0.366345108,      -1.995927782,      -1.894289595,                 0,      -4.797184777
          0,           0,         654,      0.3605340671,        -1.9948272,      -1.890918721,                 0,      -4.795711973
          0,           0,         655,      0.3567161443,      -1.992212787,      -1.887705565,                 0,      -4.793361242
          0,           0,         656,      0.3549660711,      -1.988209287,       -1.88469853,                 0,      -4.790235307
          0,           0,         657,       0.355279512,       -1.98297492,      -1.881942142,                 0,      -4.786447735
          0,           0,         658,      0.3575736501,      -1.976690021,      -1.879476993,                 0,      -4.782117643
          0,           0,         659,      0.3616960347,      -1.969545765,      -1.877339774,                 0,      -4.777364966
          0,           0,         660,      0.3674398009,       -1.96173418,       -1.87556338,                 0,      -4.772306524
          0,           0,         661,      0.3745622776,      -1.953440157,      -1.874177062,                 0,      -4.767053006
          0,           0,         662,      0.3828038354,      -1.944835743,      -1.873206607,                 0,      -4.761706871
          0,           0,         663,      0.3919044626,       -1.93607658,      -1.872674521,                 0,      -4.756361054
          0,           0,         664,       0.401616602,      -1.927300193,      -1.872600223,                 0,      -4.751098366
          0,           0,         665,      0.4117138148,      -1.918625687,      -1.873000205,                 0,       -4.74599142
          0,           0,         666,      0.4219956035,      -1.910154432,       -1.87388818,                 0,      -4.741102942
          0,           0,         667,      0.4322891436,      -1.901971384,      -1.875275198,                 0,      -4.736486341
          0,           0,         668,      0.4424487969,       -1.89414673,      -1.877169709,                 0,      -4.732186427
          0,           0,         669,      0.4523542139,      -1.886737666,      -1.879577602,                 0,      -4.728240202
          0,           0,         670,      0.4619076717,       -1.87979015,      -1.882502173,                 0,      -4.724677662
          0,           0,         671,      0.4710311176,      -1.873340551,      -1.885944054,                 0,      -4.721522572
          0,           0,         672,      0.4796632278,      -1.867417141,      -1.889901066,                 0,      -4.718793182
          0,           0,         673,      0.4877566632,      -1.862041404,      -1.894368018,                 0,      -4.716502875
          0,           0,         674,      0.4952756175,       -1.85722918,      -1.899336421,                 0,      -4.714660739
          0,           0,         675,      0.5021936899,      -1.852991618,      -1.904794135,                 0,      -4.713272058
          0,           0,         676,      0.5084920797,      -1.849335991,      -1.910724926,                 0,      -4.712338725
          0,           0,         677,      0.5141580797,      -1.846266352,      -1.917107935,                 0,      -4.711859586
          0,           0,         678,      0.5191838368,      -1.843784076,      -1.923917069,                 0,      -4.711830711
          0,           0,         679,      0.5235653432,      -1.841888288,        -1.9311203,                 0,      -4.712245606
          0,           0,         680,      0.5273016246,      -1.840576196,      -1.938678891,                 0,      -4.713095369
          0,           0,         681,      0.5303940959,      -1.839843338,      -1.946546573,                 0,      -4.714368791
          0,           0,         682,      0.5328460552,      -1.839683757,      -1.954668698,                 0,      -4.716052415
          0,           0,         683,      0.5346622949,      -1.840090111,      -1.962981416,                 0,      -4.718130561
          0,           0,         684,      0.5358488119,      -1.841053716,       -1.97141096,                 0,      -4.720585304
          0,           0,         685,      0.5364125992,      -1.842564545,      -1.979873116,                 0,       -4.72339644
          0,           0,         686,      0.5363615105,      -1.844611165,       -1.98827302,                 0,      -4.726541415
          0,           0,         687,      0.5357041861,      -1.847180631,      -1.996505411,                 0,      -4.729995254
          0,           0,         688,      0.5344500345,      -1.850258324,      -2.004455514,                 0,       -4.73373047
          0,           0,         689,      0.5326092659,      -1.853827753,      -2.012000705,                 0,      -4.737716982
          0,           0,         690,      0.5301929736,      -1.857870296,      -2.019013106,                 0,      -4.741922046
          0,           0,         691,      0.5272132624,      -1.862364903,      -2.025363154,                 0,      -4.746310203
          0,           0,         692,      0.5236834248,      -1.867287752,      -2.030924126,                 0,      -4.750843271
          0,           0,         693,      0.5196181649,      -1.872611861,      -2.035577438,                 0,      -4.755480384
          0,           0,         694,       0.515033872,      -1.878306661,      -2.039218355,                 0,      -4.760178103
          0,           0,         695,      0.5099489466,       -1.88433754,      -2.041761653,                 0,      -4.764890601
          0,           0,         696,      0.5043841804,      -1.890665371,      -2.043146611,                 0,      -4.769569961
          0,           0,         697,      0.4983631911,      -1.897246038,      -2.043340758,                 0,      -4.774166573
          0,           0,         698,      0.4919129136,      -1.904029985,      -2.042341892,                 0,      -4.778629665
          0,           0,         699,      0.4850641443,      -1.910961827,      -2.040178079,                 0,      -4.782907959
          0,           0,         700,      0.4778521335,      -1.917980068,      -2.036905657,                 0,      -4.786950451
          0,           0,         701,      0.4703172138,      -1.925016962,      -2.032605494,                 0,      -4.790707312
          0,           0,         702,      0.4625054488,      -1.931998605,      -2.027378006,                 0,      -4.794130876
          0,           0,         703,      0.4544692717,      -1.938845309,      -2.021337513,                 0,      -4.797176697
          0,           0,         704,      0.4462680773,      -1.945472328,      -2.014606536,                 0,      -4.799804615
          0,           0,         705,      0.4379687135,      -1.951791013,      -2.007310514,                 0,       -4.80197979
          0,           0,         706,       0.429645803,      -1.957710424,      -1.999573296,                 0,       -4.80367365
          0,           0,         707,      0.4213818133,      -1.963139427,      -1.991513585,                 0,      -4.804864684
          0,           0,         708,      0.4132667759,      -1.967989225,      -1.983242368,                 0,      -4.805539039
          0,           0,         709,      0.4053975533,      -1.972176262,      -1.974861276,                 0,      -4.805690883
          0,           0,         710,      0.3978765524,      -1.975625316,      -1.966461722,                 0,      -4.805322495
          0,           0,         711,      0.3908098071,      -1.978272597,       -1.95812468,                 0,      -4.804444095
          0,           0,         712,      0.3843043904,      -1.980068595,      -1.949920928,                 0,      -4.803073409
          0,           0,         713,      0.3784651846,       -1.98098041,      -1.941911612,                 0,      -4.801235014
          0,           0,         714,      0.3733911205,      -1.980993348,      -1.934149011,                 0,      -4.798959501
          0,           0,         715,      0.3691710932,      -1.980111595,      -1.926677405,                 0,      -4.796282501
          0,           0,         716,      0.3658798549,      -1.978357913,      -1.919533982,                 0,      -4.793243656
          0,           0,         717,      0.3635742474,       -1.97577238,      -1.912749727,                 0,      -4.789885558
          0,           0,         718,        0.36229016,       -1.97241031,      -1.906350267,                 0,      -4.786252734
          0,           0,         719,      0.3620405495,       -1.96833957,      -1.900356647,                 0,      -4.782390693
          0,           0,         720,      0.3628147584,      -1.963637535,      -1.894786039,                 0,      -4.778345086
          0,           0,         721,       0.364579215,      -1.958387958,      -1.889652369,                 0,      -4.774160976
          0,           0,         722,      0.3672794297,      -1.952677962,      -1.884966868,                 0,      -4.769882245
          0,           0,         723,      0.3708430545,      -1.946595337,       -1.88073856,                 0,      -4.765551119
          0,           0,         724,      0.3751836623,      -1.940226261,      -1.876974676,                 0,      -4.761207824
          0,           0,         725,      0.3802048668,      -1.933653485,      -1.873681017,                 0,       -4.75689034
          0,           0,         726,      0.3858044163,      -1.926955002,      -1.870862262,                 0,      -4.752634261
          0,           0,         727,      0.3918779628,      -1.920203149,      -1.868522226,                 0,      -4.748472727
          0,           0,         728,      0.3983222991,      -1.913464099,      -1.866664089,                 0,      -4.744436421
          0,           0,         729,      0.4050379498,      -1.906797667,      -1.865290584,                 0,      -4.740553628
          0,           0,         730,      0.4119310948,      -1.900257361,      -1.864404162,                 0,      -4.736850321
          0,           0,         731,      0.4189148617,      -1.893890616,      -1.864007122,                 0,      -4.733350277
          0,           0,         732,       0.425910067,      -1.887739148,      -1.864101722,                 0,      -4.730075208
          0,           0,         733,       0.432845504,      -1.881839387,      -1.864690258,                 0,      -4.727044898
          0,           0,         734,      0.4396578797,      -1.876222949,      -1.865775148,                 0,      -4.724277347
          0,           0,         735,      0.4462914993,      -1.870917122,      -1.867358975,                 0,      -4.721788913
          0,           0,         736,      0.4526977812,      -1.865945343,      -1.869444539,                 0,       -4.71959445
          0,           0,         737,      0.4588346715,      -1.861327651,      -1.872034877,                 0,      -4.717707435
          0,           0,         738,      0.4646660103,      -1.857081115,       -1.87513328,                 0,      -4.716140089
          0,           0,         739,       0.470160888,       -1.85322022,      -1.878743288,                 0,      -4.714903482
          0,           0,         740,      0.4752930206,      -1.849757221,      -1.882868672,                 0,      -4.714007631
          0,           0,         741,      0.4800401592,      -1.846702459,      -1.887513402,                 0,      -4.713461581
          0,           0,         742,      0.4843835459,      -1.844064634,      -1.892681589,                 0,      -4.713273475
          0,           0,         743,      0.4883074199,      -1.841851056,      -1.898377411,                 0,       -4.71345061
          0,           0,         744,      0.4917985771,      -1.840067851,      -1.904605006,                 0,      -4.713999479
          0,           0,         745,      0.4948459796,      -1.838720146,      -1.911368341,                 0,      -4.714925802
          0,           0,         746,      0.4974404156,      -1.837812224,       -1.91867103,                 0,      -4.716234538
          0,           0,         747,      0.4995742036,      -1.837347652,       -1.92651612,                 0,      -4.717929887
          0,           0,         748,      0.5012409395,      -1.837329389,      -1.934905807,                 0,      -4.720015273
          0,           0,         749,      0.5024352808,      -1.837759873,      -1.943841089,                 0,      -4.722493317
          0,           0,         750,      0.5031527664,      -1.838641085,      -1.953321329,                 0,      -4.725365782
          0,           0,         751,      0.5033896666,      -1.839974598,      -1.963343714,                 0,      -4.728633512
          0,           0,         752,      0.5031428625,      -1.841761605,      -1.973902596,                 0,      -4.732296341
          0,           0,         753,        0.50240975,      -1.844002932,      -1.984988664,                 0,      -4.736352989
          0,           0,         754,      0.5011881694,      -1.846699034,       -1.99658796,                 0,      -4.740800928
          0,           0,         755,      0.4994763565,       -1.84984997,      -2.008680664,                 0,      -4.745636226
          0,           0,         756,      0.4972729153,      -1.853455361,      -2.021239654,                 0,      -4.750853366
          0,           0,         757,      0.4945768133,      -1.857514333,      -2.034228793,                 0,      -4.756445033
          0,           0,         758,      0.4913873974,      -1.862025429,      -2.047600937,                 0,      -4.762401871
          0,           0,         759,      0.4877044322,       -1.86698651,      -2.061295666,                 0,      -4.768712209
          0,           0,         760,      0.4835281633,      -1.872394619,      -2.075236779,                 0,      -4.775361756
          0,           0,         761,      0.4788594047,      -1.878245825,       -2.08932964,                 0,      -4.782333259
          0,           0,         762,      0.4736996554,       -1.88453503,      -2.103458568,                 0,       -4.78960614
          0,           0,         763,      0.4680512478,      -1.891255744,      -2.117484545,                 0,      -4.797156104
          0,           0,         764,      0.4619175303,      -1.898399821,      -2.131243669,                 0,      -4.804954734
          0,           0,         765,      0.4553030911,      -1.905957148,      -2.144546935,                 0,      -4.812969081
          0,           0,         766,      0.4482140266,      -1.913915293,      -2.157182033,                 0,      -4.821161275
          0,           0,         767,      0.4406582604,      -1.922259099,      -2.168917915,                 0,      -4.829488172
          0,           0,         768,      0.4326459207,      -1.930970224,      -2.179512742,                 0,      -4.837901073
          0,           0,         769,      0.4241897803,      -1.940026633,      -2.188725471,                 0,      -4.846345563
          0,           0,         770,      0.4153057679,      -1.949402035,      -2.196330672,                 0,      -4.854761499
          0,           0,         771,      0.4060135531,      -1.959065279,      -2.202135321,                 0,      -4.863083224
          0,           0,         772,      0.3963372113,       -1.96897971,      -2.205995423,                 0,      -4.871240036
          0,           0,         773,      0.3863059659,      -1.979102526,      -2.207829791,                 0,      -4.879156995
          0,           0,         774,      0.3759550027,      -1.989384139,      -2.207628405,                 0,      -4.886756089
          0,           0,         775,      0.3653263438,      -1.999767601,      -2.205453659,                 0,      -4.893957804
          0,           0,         776,      0.3544697529,      -2.010188155,      -2.201434224,                 0,      -4.900683071
          0,           0,         777,      0.3434436333,      -2.020572966,      -2.195752801,                 0,      -4.906855576
          0,           0,         778,      0.3323158567,      -2.030841132,      -2.188630124,                 0,      -4.912404316
          0,           0,         779,      0.3211644377,      -2.040904088,      -2.180307947,                 0,      -4.917266279
          0,           0,         780,      0.3100779429,      -2.050666474,      -2.171033375,                 0,      -4.921389065
          0,           0,         781,      0.2991554959,      -2.060027602,      -2.161046119,                 0,      -4.924733233
          0,           0,         782,      0.2885062203,       -2.06888357,      -2.150569334,                 0,      -4.927274187
          0,           0,         783,      0.2782479523,      -2.077130049,      -2.139803986,                 0,      -4.929003402
          0,           0,         784,      0.2685050718,      -2.084665705,      -2.128926206,                 0,       -4.92992888
          0,           0,         785,       0.259405347,      -2.091396107,      -2.118086922,                 0,      -4.930074783
          0,           0,         786,       0.251075779,      -2.097237891,      -2.107413027,                 0,      -4.929480282
          0,           0,         787,      0.2436375602,      -2.102122856,      -2.097009474,                 0,      -4.928197744
          0,           0,         788,      0.2372004229,        -2.1060016,      -2.086961824,                 0,      -4.926290414
          0,           0,         789,      0.2318568174,      -2.108846342,      -2.077338899,                 0,      -4.923829818
          0,           0,         790,      0.2276764871,      -2.110652573,       -2.06819535,                 0,      -4.920893079
          0,           0,         791,      0.2247020576,      -2.111439362,       -2.05957401,                 0,       -4.91756033
          0,           0,         792,      0.2229461959,      -2.111248277,      -2.051507975,                 0,      -4.913912378
          0,           0,         793,      0.2223907245,      -2.110141036,      -2.044022407,                 0,        -4.9100287
          0,           0,         794,      0.2229878131,      -2.108196183,      -2.037136064,                 0,      -4.905985836
          0,           0,         795,      0.2246630829,      -2.105505133,       -2.03086258,                 0,      -4.901856173
          0,           0,         796,      0.2273202115,      -2.102167993,      -2.025211529,                 0,      -4.897707102
          0,           0,         797,      0.2308464616,      -2.098289489,      -2.020189298,                 0,      -4.893600502
          0,           0,         798,      0.2351185206,      -2.093975305,      -2.015799799,                 0,      -4.889592509
          0,           0,         799,      0.2400080972,      -2.089328993,      -2.012045052,                 0,      -4.885733497
          0,           0,         800,      0.2453868569,      -2.084449548,      -2.008925656,                 0,      -4.882068223
          0,           0,         801,      0.2511304477,      -2.079429658,       -2.00644116,                 0,      -4.878636095
          0,           0,         802,      0.2571215192,       -2.07435457,      -2.004590378,                 0,      -4.875471515
          0,           0,         803,      0.2632517663,      -2.069301482,      -2.003371622,                 0,       -4.87260426
          0,           0,         804,      0.2694231113,      -2.064339364,      -2.002782902,                 0,      -4.870059889
          0,           0,         805,      0.2755481798,      -2.059529105,      -2.002822072,                 0,      -4.867860143
          0,           0,         806,      0.2815502388,      -2.054923879,      -2.003486957,                 0,      -4.866023337
          0,           0,         807,      0.2873627512,      -2.050569666,      -2.004775435,                 0,      -4.864564719
          0,           0,         808,      0.2929286844,      -2.046505851,      -2.006685512,                 0,      -4.863496811
          0,           0,         809,      0.2981996774,      -2.042765866,      -2.009215365,                 0,      -4.862829713
          0,           0,         810,      0.3031351504,      -2.039377818,      -2.012363378,                 0,      -4.862571369
          0,           0,         811,      0.3077014121,      -2.036365107,      -2.016128152,                 0,      -4.862727815
          0,           0,         812,      0.3118708058,      -2.033746989,      -2.020508512,                 0,       -4.86330338
          0,           0,         813,      0.3156209154,      -2.031539102,       -2.02550349,                 0,      -4.864300866
          0,           0,         814,      0.3189338459,      -2.029753933,      -2.031112302,                 0,      -4.865721699
          0,           0,         815,      0.3217955822,       -2.02840123,      -2.037334306,                 0,      -4.867566055
          0,           0,         816,      0.3241954261,      -2.027488367,      -2.044168942,                 0,      -4.869832956
          0,           0,         817,       0.326125508,      -2.027020656,      -2.051615664,                 0,      -4.872520354
          0,           0,         818,      0.3275803676,      -2.027001618,      -2.059673834,                 0,      -4.875625187
          0,           0,         819,      0.3285565976,      -2.027433207,      -2.068342612,                 0,      -4.879143421
          0,           0,         820,      0.3290525432,         -2.028316,      -2.077620798,                 0,      -4.883070075
          0,           0,         821,       0.329068052,      -2.029649358,      -2.087506653,                 0,      -4.887399225
          0,           0,         822,      0.3286042668,      -2.031431546,      -2.097997671,                 0,      -4.892124005
          0,           0,         823,      0.3276634576,      -2.033659838,      -2.109090308,                 0,      -4.897236583
          0,           0,         824,      0.3262488865,      -2.036330592,      -2.120779644,                 0,      -4.902728135
          0,           0,         825,      0.3243647017,      -2.039439303,      -2.133058985,                 0,      -4.908588801
          0,           0,         826,      0.3220158572,      -2.042980641,      -2.145919375,                 0,      -4.914807641
          0,           0,         827,      0.3192080549,      -2.046948471,      -2.159349011,                 0,      -4.921372575
          0,           0,         828,      0.3159477056,      -2.051335852,      -2.173332553,                 0,      -4.928270323
          0,           0,         829,      0.3122419082,      -2.056135032,      -2.187850293,                 0,      -4.935486335
          0,           0,         830,      0.3080984429,      -2.061337419,      -2.202877194,                 0,      -4.943004734
          0,           0,         831,      0.3035257788,      -2.066933553,      -2.218381758,                 0,      -4.950808238
          0,           0,         832,      0.2985330931,      -2.072913059,      -2.234324741,                 0,      -4.958878112
          0,           0,         833,      0.2931303014,      -2.079264591,      -2.250657699,                 0,      -4.967194106
          0,           0,         834,      0.2873280962,      -2.085975777,      -2.267321403,                 0,      -4.975734422
          0,           0,         835,      0.2811379953,      -2.093033147,      -2.284244156,                 0,       -4.98447569
          0,           0,         836,      0.2745723954,      -2.100422068,      -2.301340107,                 0,       -4.99339297
          0,           0,         837,      0.2676446331,      -2.108126664,      -2.318507696,                 0,      -5.002459785
          0,           0,         838,       0.260369048,      -2.116129749,      -2.335628426,                 0,       -5.01164818
          0,           0,         839,      0.2527610507,      -2.124412753,      -2.352566242,                 0,      -5.020928834
          0,           0,         840,      0.2448371891,      -2.132955658,      -2.369167851,                 0,      -5.030271211
          0,           0,         841,      0.2366152147,      -2.141736945,      -2.385264373,                 0,      -5.039643762
          0,           0,         842,      0.2281141437,      -2.150733552,      -2.400674721,                 0,      -5.049014183
          0,           0,         843,      0.2193543114,      -2.159920851,      -2.415210989,                 0,      -5.058349736
          0,           0,         844,      0.2103574154,      -2.169272654,      -2.428685968,                 0,      -5.067617614
          0,           0,         845,      0.2011465445,      -2.178761241,      -2.440922531,                 0,      -5.076785365
          0,           0,         846,      0.1917461891,      -2.188357432,      -2.451764243,                 0,      -5.085821363
          0,           0,         847,      0.1821822279,      -2.198030693,      -2.461086089,                 0,      -5.094695305
          0,           0,         848,      0.1724818872,      -2.207749289,      -2.468803931,                 0,      -5.103378732
          0,           0,         849,      0.1626736674,      -2.217480495,      -2.474881251,                 0,      -5.111845552
          0,           0,         850,      0.1527872321,      -2.227190853,      -2.479332059,                 0,      -5.120072533
          0,           0,         851,      0.1428532554,      -2.236846485,      -2.482219447,                 0,      -5.128039767
          0,           0,         852,      0.1329032243,      -2.246413462,      -2.483650049,                 0,      -5.135731065
          0,           0,         853,      0.1229691958,      -2.255858218,      -2.483765345,                 0,       -5.14313426
          0,           0,         854,      0.1130835129,      -2.265148002,      -2.482731171,                 0,      -5.150241419
          0,           0,         855,        0.10327848,      -2.274251355,       -2.48072689,                 0,      -5.157048917
          0,           0,         856,     0.09358600141,      -2.283138606,      -2.477935434,                 0,      -5.163557407
          0,           0,         857,     0.08403718852,      -2.291782354,       -2.47453506,                 0,      -5.169771659
          0,           0,         858,      0.0746619476,       -2.30015793,      -2.470693173,                 0,      -5.175700285
          0,           0,         859,     0.06548856148,      -2.308243812,      -2.466562233,                 0,      -5.181355369
          0,           0,         860,     0.05654328066,       -2.31602197,        -2.4622775,                 0,      -5.186751999
          0,           0,         861,     0.04784994103,      -2.323478123,      -2.457956246,                 0,      -5.191907743
          0,           0,         862,     0.03942962546,        -2.3306019,      -2.453698044,                 0,      -5.196842075
          0,           0,         863,     0.03130038572,      -2.337386887,      -2.449585767,                 0,      -5.201575777
          0,           0,         864,     0.02347703941,      -2.343830554,      -2.445686993,                 0,      -5.206130345
          0,           0,         865,      0.0159710528,      -2.349934073,      -2.442055612,                 0,       -5.21052741
          0,           0,         866,    0.008790516743,       -2.35570203,      -2.438733455,                 0,      -5.214788185
          0,           0,         867,    0.001940217783,      -2.361142042,      -2.435751854,                 0,      -5.218932968
          0,           0,         868,   -0.004578198553,      -2.366264306,      -2.433133081,                 0,      -5.222980688
          0,           0,         869,    -0.01076597999,      -2.371081092,      -2.430891619,                 0,      -5.226948514
          0,           0,         870,     -0.0166269474,      -2.375606206,      -2.429035276,                 0,      -5.230851523
          0,           0,         871,    -0.02216711785,      -2.379854449,      -2.427566134,                 0,      -5.234702427
          0,           0,         872,    -0.02739428834,      -2.383841085,      -2.426481348,                 0,      -5.238511361
          0,           0,         873,    -0.03231759902,      -2.387581343,      -2.425773817,                 0,      -5.242285733
          0,           0,         874,    -0.03694709419,      -2.391089961,      -2.425432739,                 0,      -5.246030114
          0,           0,         875,    -0.04129329837,      -2.394380794,      -2.425444069,                 0,        -5.2497462
          0,           0,         876,    -0.04536682251,      -2.397466477,      -2.425790899,                 0,      -5.253432809
          0,           0,         877,    -0.04917801298,      -2.400358168,      -2.426453779,                 0,      -5.257085937
          0,           0,         878,    -0.05273665283,      -2.403065353,      -2.427410982,                 0,      -5.260698853
